First Name,Last Name Initial,Coolness
Candi,W,94
Clara,L,54
Alfred,R,44
Richard,V,16
Lashonda,S,30
Larry,B,0
Timothy,V,76
Patricia,V,75
Henry,N,20
Harold,W,38
Stephen,P,85
Angela,L,3
Zelma,O,2
Tanya,N,43
Brian,A,6
Sandra,Z,14
Josefa,C,35
Megan,C,18
Frances,X,68
Mary,H,9
Pearl,U,38
George,A,3
Max,G,76
James,E,30
Deborah,E,86
Robert,Y,91
Robert,K,77
Lucille,P,96
Margaret,T,62
Tyrone,Q,57
Derrick,R,38
Michael,O,60
Walter,M,35
Guadalupe,X,35
Charles,E,62
Oliver,P,94
Maurice,C,94
Heather,Z,69
Joseph,R,51
Rafael,C,8
Joseph,U,54
Raymond,Y,83
Linda,J,79
Karen,C,33
Claudia,F,70
Lori,U,85
Sarah,O,6
John,D,72
Michael,T,54
Ines,X,29
Lucille,P,52
Laura,U,100
Barrett,N,44
Debra,I,56
Cindy,O,74
Richard,K,84
Sandra,E,13
Betty,S,16
Lewis,A,52
Palma,P,43
Granville,V,43
Jennifer,B,100
Eugene,F,76
Bernadette,U,26
Brett,I,77
Keiko,F,17
Alfredo,O,18
John,Z,86
Marsha,N,4
Donald,W,51
Jules,B,84
Annie,Y,63
Jeff,C,45
Donnie,W,83
Gordon,E,38
Judith,N,50
Joshua,G,63
Jonathan,G,83
John,I,75
Louise,F,53
Mary,S,34
Kari,N,38
Herta,J,21
Michael,E,77
James,A,73
Marvin,Z,12
Lisa,Y,76
Florence,S,73
Candace,B,22
Annie,R,22
Kenneth,T,87
Raymond,H,24
Carolyn,J,58
Shawna,X,24
Jerry,D,35
Matthew,X,83
Raymond,M,96
Ken,G,37
Joyce,G,53
Donald,H,27
Monica,P,53
Margarita,Y,21
Amanda,I,78
Ann,P,46
Nell,Z,74
Wendy,S,64
Ricky,D,100
Lisa,E,60
Christina,J,11
Matthew,Y,57
Gabriela,D,60
Reginald,G,18
William,Z,24
Elizabeth,M,1
Thomas,Z,95
Katherine,B,85
Sherrie,R,42
Richard,Y,22
Annette,K,50
Michael,X,50
Ashely,L,23
Lee,U,65
Jerry,R,35
Michelle,M,66
Theodore,D,21
Mary,E,50
Timothy,W,41
Frederick,U,41
Kenny,I,51
Melvin,M,76
Daniel,X,73
Maryanne,N,74
Philip,U,19
Leslie,D,4
Joshua,D,51
Thomas,M,70
Lawanda,W,14
Tyler,M,20
Julie,K,95
Christopher,T,93
Reynaldo,K,6
James,V,31
Roberto,D,39
Dorothy,M,3
Gretchen,W,73
Robbin,N,16
Joshua,G,23
Israel,Z,1
Natasha,L,80
Mario,G,60
Nigel,Z,70
Jason,G,7
Beatrice,Z,73
Katie,V,11
Janet,F,64
Maria,L,62
Anthony,N,62
Robin,X,87
Isabel,G,23
Brittany,H,48
Ethan,C,20
Amanda,M,5
Antionette,Q,94
Suzanne,T,12
Sandra,A,42
Fred,Z,98
Patrica,D,30
Earnestine,U,29
Ebony,Y,34
Michelle,H,42
Henry,Z,14
Rick,K,90
Elisa,F,72
Richard,Y,22
Valerie,W,59
Michele,C,7
Janet,P,60
Janet,F,75
Joel,T,60
Douglas,V,36
Summer,I,64
Angela,I,86
Tyler,K,42
James,C,9
Linda,D,93
Lori,E,84
Tammy,Z,63
Robert,X,29
Joe,G,39
Heather,S,17
Gwen,L,62
Steven,S,70
Stacy,W,38
Laura,Y,67
Jeffrey,M,32
Roy,O,82
Craig,Y,3
Brenton,Z,12
Patricia,M,48
Mary,Z,0
Doris,C,34
Catherine,I,77
Lillian,U,25
Julia,S,16
Angela,W,11
Betty,T,78
Odell,O,93
Allan,V,71
Dorothea,P,52
Rose,O,20
Tina,L,31
Lessie,L,43
Sandra,F,28
Belinda,Q,29
Cortez,R,24
Ronald,V,10
Diana,Z,34
Adrienne,K,18
Kate,N,30
Jenifer,X,12
Dorothy,X,90
Tammy,Z,86
April,Q,6
Carolyn,E,0
Alice,G,43
Linda,N,66
Reba,P,93
Margaret,V,66
Susan,F,23
Lidia,W,70
Deanna,K,64
Brett,C,3
Mitchell,I,14
Lynn,W,35
Gary,P,81
Mildred,V,61
Beulah,Q,21
Michele,Z,17
Edith,L,46
Carole,H,91
Jimmie,N,55
Connie,Z,58
Kelli,D,57
David,Y,68
Randy,Y,77
Ronald,R,13
Ollie,K,90
Martha,N,71
Victoria,N,88
Elsie,U,70
Jesse,E,4
Dorothy,M,34
Lori,H,19
Rodney,D,83
Jacqualine,K,73
Gloria,N,26
Steven,Z,40
Jennifer,Q,47
Raymond,J,25
Josephine,V,95
Edward,H,17
Joseph,V,48
Edna,N,73
Kenneth,S,8
