First Name,Last Name Initial,Coolness
Reba,S,36
Kathleen,Q,27
Mark,P,0
Wayne,C,6
Homer,U,5
Michael,M,47
Deborah,H,92
Albert,H,59
Raymond,N,49
Deborah,O,47
Joseph,G,7
William,F,60
James,Y,50
Monica,E,37
Heather,L,24
Mary,Q,44
Kevin,T,93
Gina,F,44
Simone,W,22
Joseph,V,68
Chester,K,86
Michelle,J,16
Michael,V,39
Freeman,F,18
Anne,J,25
Michelle,G,26
Peter,H,49
Dan,X,75
Ben,E,21
Joe,B,69
Dwight,O,7
Jeffrey,D,57
George,K,46
Hillary,D,91
Amos,H,79
William,Q,98
Lois,B,8
Malcolm,B,16
Richard,U,72
Henry,S,82
Kimberly,O,33
Charles,R,38
Angel,U,61
Harold,Y,93
James,J,24
Brenda,G,91
John,G,63
Clyde,X,40
Ernestine,C,75
Gerald,G,75
Pam,M,17
Myra,R,93
Henry,A,6
Maria,Q,44
Robert,S,21
Philip,L,74
Thomas,X,85
Kristen,C,65
Jason,S,87
Deborah,R,33
Jeffrey,P,50
Kathy,K,4
Dawn,J,67
Ricardo,D,45
Mary,H,30
Rodney,T,32
Natalie,B,9
Regina,J,77
Clyde,S,23
Gregory,S,12
Patricia,L,35
Valarie,A,99
William,S,26
Adrian,K,17
John,H,100
Kristen,A,30
William,R,29
Ronald,N,18
Donna,P,89
Thelma,Q,45
Rose,V,82
Martin,I,1
Ashely,Z,80
Karen,D,37
Ruth,O,59
Theodore,N,84
Kevin,Y,3
Glenda,P,74
Leonard,Q,5
Andrew,S,4
Timothy,H,0
Benjamin,X,36
Doris,I,63
Ray,V,60
Christopher,P,57
Sarah,V,94
Charles,K,36
David,H,48
Raymond,R,71
Craig,A,49
Eric,K,34
Grace,T,22
Bryan,Y,66
Jose,A,30
Colleen,W,14
William,X,15
Ronald,I,81
Patsy,Z,58
William,Z,40
William,N,86
Chris,D,42
Samuel,B,93
Jeff,K,95
Bonnie,H,55
Cecile,J,97
Robert,X,99
Matthew,N,77
Brian,G,57
Paula,D,46
Christie,I,47
John,W,74
James,R,34
Georgia,U,49
Louis,F,63
Ronald,K,30
Paul,B,30
Ryan,B,15
Violette,A,11
Gary,V,66
Alejandra,R,26
Patricia,D,67
Glenn,N,16
Frank,G,91
David,R,24
Katelyn,A,25
Melissa,V,49
Joseph,B,19
Robert,T,26
Virginia,C,84
Stephanie,R,97
Thomas,Z,17
Jeffrey,J,25
Jerry,C,73
Brendan,O,65
Lisa,Z,89
Maxine,D,13
John,F,59
Nancy,V,66
Anita,D,90
Jose,U,4
Juan,E,91
Keith,W,9
Eric,E,65
Linda,I,39
Clara,S,86
Helen,O,65
Edward,K,68
Ruth,F,30
Christopher,P,66
Inge,C,11
Carol,F,14
Johnny,X,85
Caron,Y,11
Meredith,K,13
Ray,V,13
Benjamin,D,40
Rebecca,L,17
Diane,R,51
Charles,W,85
Christopher,I,56
Ronald,P,20
Robert,N,2
Michele,R,86
Rosalie,K,86
Delores,K,10
Cicely,W,0
Brian,L,20
Frank,E,32
Kenneth,S,41
Angela,Q,2
Michael,Q,90
Theresa,T,61
Joe,W,97
Margaret,G,37
Jamal,M,53
Ralph,I,36
John,E,7
Camilla,J,30
Christopher,M,33
Mary,O,100
Fred,U,98
Ruth,U,47
Donna,J,9
Curtis,D,70
Steve,G,20
Leah,X,54
Kerry,U,86
Wilma,I,45
Dora,Z,62
Eugene,W,67
Racheal,X,69
Tasha,R,94
Donald,B,86
Douglas,K,16
Thomas,F,14
Sara,W,9
Jessica,Y,6
Daniel,B,94
Eric,H,27
Ruth,Q,85
Alberto,K,86
Kimberly,T,13
Robert,W,23
Stephen,M,64
Emma,X,64
Justin,O,39
Rose,S,74
Kacey,O,92
Susan,T,27
Herbert,Y,86
Kyung,A,25
Sue,T,77
Jayne,Z,45
Lindsey,U,55
Vera,P,39
Virginia,U,73
Larry,Y,77
Lorraine,T,84
Adam,T,39
Jennie,V,89
Chelsea,C,27
Rachel,W,67
Kelvin,J,31
George,K,89
Jimmy,O,90
Richard,N,38
Amy,F,80
Donald,E,23
Edward,L,49
Lisa,Q,10
Debra,Y,56
Bradley,X,71
Diana,Z,97
Lyda,S,7
Florence,J,80
Toby,L,26
Owen,E,83
Charles,N,96
Russell,X,11
Robert,B,31
Yvonne,D,67
Edith,Q,99
Charles,J,97
Bryan,V,32
Mario,T,5
Opal,V,45
Virginia,T,28
Peggy,U,15
Christopher,S,90
